lat,lon,road_class
13.8242661,100.4466935,primary
13.8239502,100.4438402,primary
13.8236592,100.4416939,primary
13.8244671,100.454819,primary
13.8244926,100.4525376,primary
13.82446,100.4549745,primary
13.8246371,100.4548672,primary
13.8246655,100.4525343,primary
13.9088715,100.4084839,trunk
13.9146004,100.4101916,trunk
13.9126675,100.4095997,trunk
13.9092651,100.4085996,trunk
13.9122652,100.4092681,trunk
13.9086748,100.4082187,trunk
13.8175046,100.4493137,primary
13.8191207,100.4491863,primary
13.8175677,100.4491549,primary
13.819869,100.4489805,primary
13.8173672,100.4491712,primary
13.7736337,100.5189908,primary
13.7704704,100.5259481,primary
13.7712779,100.5241791,primary
13.7720439,100.5224966,primary
13.7728562,100.5206968,primary
13.5904136,100.3266866,primary
13.592244,100.3286977,primary
13.9197958,100.4900282,primary
13.9192749,100.4901788,primary
13.9190798,100.4904633,primary
13.9134022,100.5107361,primary
13.9133957,100.5105652,primary
13.8060494,100.4497338,primary
13.8116609,100.4494723,primary
13.8135703,100.4493604,primary
13.8168358,100.4491948,primary
13.8058403,100.4497451,primary
13.9584256,100.5168664,primary
13.9585592,100.5147264,primary
13.9456712,100.5369193,primary
13.8042272,100.4499755,primary
13.80195,100.4500958,primary
13.8058865,100.449885,primary
13.6990648,100.463527,primary
13.69905,100.4642845,primary
13.6990687,100.4664945,primary
13.8849974,100.4087897,trunk
13.8841668,100.4090953,trunk
13.8885728,100.4086569,trunk
13.9288066,100.414482,trunk
13.9252627,100.4134192,trunk
13.9217117,100.4123356,trunk
13.9290693,100.4145546,trunk
13.928882,100.4142994,trunk
13.7704532,100.5260018,primary
13.7702042,100.5294272,motorway
13.6242019,100.3551497,primary
13.6225734,100.3532773,primary
13.6226791,100.3532287,primary
13.6239986,100.3547023,primary
13.6222796,100.3527949,primary
13.7413949,100.4057478,trunk
13.7434444,100.4057398,trunk
13.7413388,100.4059505,trunk
13.7490255,100.4059331,trunk
13.7459641,100.4059432,trunk
13.8269252,100.4127847,trunk
13.8265853,100.4127525,trunk
13.8262755,100.4129082,trunk
13.8237115,100.4126905,trunk
13.8211471,100.4124601,trunk
13.8286963,100.4129644,trunk
13.8182643,100.4120334,trunk
13.8206105,100.4122187,trunk
13.8241592,100.4125302,trunk
13.7600851,100.5126963,primary
13.7582455,100.5095259,primary
13.7591905,100.5111797,primary
13.7513907,100.4696421,primary
13.7491436,100.4698473,primary
13.7510686,100.4696717,primary
13.7513868,100.469799,primary
13.7494447,100.4699639,primary
13.7515002,100.4697897,primary
13.7490564,100.4698527,primary
13.7433599,100.4703737,primary
13.7460092,100.4701235,primary
13.74843,100.4699049,primary
13.7490589,100.4699937,primary
13.7469571,100.4701717,primary
13.7449105,100.4703545,primary
13.7491533,100.4699863,primary
13.7297328,100.4059664,trunk
13.7264867,100.405978,trunk
13.7297196,100.4058011,trunk
13.7240258,100.4057503,trunk
13.7268871,100.4057661,trunk
13.7539434,100.5049557,primary
13.7538985,100.5049442,primary
13.7655818,100.5388286,primary
13.7659654,100.5389839,primary
13.7660518,100.5388511,primary
13.7659631,100.538796,primary
13.7626937,100.5432513,primary
13.7627236,100.5433532,primary
13.7628257,100.5431302,primary
13.7827145,100.4521277,primary
13.7827568,100.4522628,primary
13.7829131,100.4521233,primary
13.8197489,100.0744224,primary
13.8194896,100.0764954,primary
13.782396,100.4160301,primary
13.7822034,100.4179185,primary
13.7819481,100.4203408,primary
13.7817138,100.4226689,primary
13.7814943,100.4248143,primary
13.7812029,100.4261139,primary
13.7797946,100.439313,primary
13.7803125,100.4342042,primary
13.7807636,100.4303364,primary
13.7811155,100.4268918,primary
13.6665446,100.4459135,trunk
13.6677262,100.4478637,trunk
13.6603417,100.4356639,trunk
13.6616148,100.4378097,trunk
13.6630976,100.4402599,trunk
13.6640634,100.4418604,trunk
13.6656332,100.444391,trunk
13.6662942,100.4459826,trunk
13.6641244,100.4423582,trunk
13.6597448,100.4351214,trunk
13.6674526,100.4478882,trunk
13.8992438,100.4497674,primary
13.9018408,100.4496178,primary
13.9036861,100.4495055,primary
13.9057169,100.4495117,primary
13.9081019,100.4496877,primary
13.9098853,100.4499802,primary
13.9143452,100.4508144,primary
13.9163121,100.4511872,primary
13.918568,100.4516016,primary
13.9207611,100.4519976,primary
13.9236354,100.4525438,primary
13.9273219,100.4532405,primary
13.9295435,100.4536553,primary
13.9297262,100.4538222,primary
13.9373065,100.4565207,primary
13.9350752,100.455454,primary
13.9331157,100.4547108,primary
13.9311602,100.4541588,primary
13.9297294,100.4536874,primary
13.9318991,100.454188,primary
13.9342206,100.4549704,primary
13.9361636,100.4557926,primary
13.647587,100.4177222,trunk
13.6476018,100.4173687,trunk
13.6457689,100.4148915,trunk
13.7478052,100.5033873,primary
13.7341098,100.4958665,primary
13.734214,100.4957558,primary
13.734,100.4956769,primary
13.7233961,100.4920208,primary
13.7254764,100.4927412,primary
13.7232952,100.4919833,primary
13.7232424,100.4921217,primary
13.7247112,100.4926255,primary
13.7274322,100.4866724,primary
13.6538906,100.426172,trunk
13.6565877,100.4298757,trunk
13.6554884,100.4283119,trunk
13.6538438,100.4258209,trunk
13.6477564,100.4175728,trunk
13.6494417,100.4198392,trunk
13.6508916,100.4217681,trunk
13.6525486,100.4240043,trunk
13.6537086,100.425616,trunk
13.7288582,100.4782687,primary
13.7284826,100.4805357,primary
13.7281513,100.4824351,primary
13.7277971,100.4844421,primary
13.720551,100.4577596,primary
13.725172,100.4663548,primary
13.7242086,100.4645808,primary
13.7231521,100.4626065,primary
13.7221916,100.4608137,primary
13.7212816,100.4591298,primary
13.71092,100.4090789,primary
13.7111325,100.4117438,primary
13.711323,100.413991,primary
13.7114738,100.4158533,primary
13.7114711,100.417768,primary
13.7112998,100.415605,primary
13.7111157,100.4135266,primary
13.710945,100.4115798,primary
13.710774,100.4094992,primary
13.7114848,100.4178888,primary
13.5952381,100.6070829,primary
13.6969651,100.4396285,primary
13.6983848,100.4409353,primary
13.7004265,100.4428157,primary
13.7020516,100.4443254,primary
13.7023439,100.4446022,primary
13.7042624,100.4463543,primary
13.7057785,100.447904,primary
13.7060289,100.448387,primary
13.7090352,100.4522014,primary
13.7088714,100.4519351,primary
13.7087455,100.4519919,primary
13.7096322,100.4535199,primary
13.7119113,100.4582179,primary
13.7107866,100.4558476,primary
13.7108027,100.4555444,primary
13.7116636,100.4573593,primary
13.7086464,100.4518436,primary
13.7073608,100.449996,primary
13.7207739,100.5029898,primary
13.7208437,100.5000991,primary
13.7208968,100.49767,primary
13.7638778,100.5484801,primary
13.7641359,100.5477252,primary
13.7494734,100.5448232,primary
14.0318941,100.1197741,primary
14.0332143,100.1154188,primary
14.0344437,100.1112208,primary
14.0350722,100.1091245,primary
14.0357207,100.1069943,primary
14.0365093,100.1044227,primary
14.0369799,100.1025206,primary
14.0376391,100.0994061,primary
14.0380853,100.097298,primary
14.0310067,100.1228285,primary
14.029973,100.1261564,primary
14.0291844,100.1287173,primary
14.0280483,100.1323921,primary
14.0272955,100.1347898,primary
14.0262655,100.1379939,primary
14.0254985,100.14038,primary
14.024895,100.1422572,primary
14.0240668,100.1448497,primary
14.0234908,100.146731,primary
14.0229956,100.1486549,primary
14.0226673,100.1508762,primary
14.0226089,100.1531644,primary
14.0227701,100.1572643,primary
14.0362183,100.055269,primary
14.0231789,100.1735537,primary
14.0230915,100.1706645,primary
14.0230032,100.1680067,primary
14.0228779,100.1647292,primary
14.0228168,100.162666,primary
14.0227505,100.16002,primary
14.0165873,100.1774792,primary
14.0101066,100.2288572,primary
14.0097583,100.231639,primary
14.0095196,100.2335454,primary
14.0092485,100.235708,primary
14.0089915,100.2377978,primary
14.0087587,100.239691,primary
14.0084395,100.2422621,primary
14.0080823,100.2448851,primary
14.0078275,100.2468468,primary
14.0077595,100.2487542,primary
14.0090425,100.25057,primary
14.0108977,100.2527242,primary
14.0124037,100.2544468,primary
14.0137542,100.2559772,primary
14.010143,100.228514,primary
14.0099589,100.2285599,primary
14.0102878,100.2261633,primary
14.010595,100.2237589,primary
14.0109945,100.2207166,primary
14.0112435,100.2183851,primary
13.7838975,100.6863169,primary
13.7828833,100.6844521,primary
13.7844572,100.6868915,primary
13.7853613,100.6885736,primary
13.7863617,100.6904112,primary
13.7872532,100.6920241,primary
13.7881712,100.6936723,primary
13.7892539,100.6956466,primary
13.7973901,100.7113545,primary
13.7964741,100.7094994,primary
13.8118865,100.7371467,primary
13.7937027,100.4101601,trunk
13.7918138,100.410027,trunk
13.7936857,100.409971,trunk
13.7928047,100.4098937,trunk
13.7856856,100.3836601,trunk
13.7854859,100.3858099,trunk
13.7853137,100.387747,trunk
13.7850363,100.3904482,trunk
13.7848149,100.3926111,trunk
13.78457,100.3950184,trunk
13.7842957,100.3976019,trunk
13.7870921,100.3700918,trunk
13.7869276,100.3702936,trunk
13.7834218,100.4042302,trunk
13.7843375,100.3950029,trunk
13.7850281,100.3883558,trunk
13.5946226,100.331212,primary
13.59449,100.3310738,primary
13.5929441,100.3295652,primary
13.594576,100.3309895,primary
13.5927628,100.3292305,primary
13.5941802,100.3306087,primary
13.6169789,100.5443468,primary
13.6357414,100.528286,primary
13.6340422,100.5289854,primary
13.6317558,100.5309234,primary
13.6362577,100.527859,primary
13.6386721,100.5268828,primary
13.6409666,100.5259775,primary
13.6430156,100.525167,primary
13.6167725,100.54434,primary
13.591077,100.3334444,trunk
13.5930277,100.3411755,trunk
13.5929185,100.339146,trunk
13.5924693,100.337212,trunk
13.5912771,100.3333152,trunk
13.5919786,100.335135,trunk
13.5928292,100.3374776,trunk
13.5932562,100.3400708,trunk
13.591222,100.3331664,trunk
13.595192,100.3629894,trunk
13.5949638,100.362766,trunk
13.5936783,100.3612426,trunk
13.5927896,100.3593527,trunk
13.592417,100.3574739,trunk
13.5924252,100.355601,trunk
13.5925163,100.3533795,trunk
13.5951932,100.3627047,trunk
13.5926112,100.3556048,trunk
13.5926116,100.3576273,trunk
13.5930397,100.3595363,trunk
13.5939379,100.3613079,trunk
13.7855381,100.38344,trunk
13.7865522,100.3738363,trunk
13.7868257,100.3712748,trunk
13.7855199,100.383628,trunk
13.7857057,100.3834664,trunk
13.786168,100.3789271,trunk
13.7858439,100.3820449,trunk
13.6140121,100.5470529,primary
13.616803,100.5445074,primary
13.6154368,100.54574,primary
13.613926,100.5469502,primary
13.6152755,100.5457057,primary
13.6137402,100.547122,primary
13.6658393,100.410911,primary
13.6648593,100.4091658,primary
13.6659296,100.4110748,primary
13.6659384,100.4108499,primary
13.6649071,100.409073,primary
13.6658574,100.4107014,primary
13.7875415,100.3262676,trunk
13.787479,100.3244085,trunk
13.7873735,100.3218245,trunk
13.787237,100.3178752,trunk
13.7871354,100.3152198,trunk
13.7870338,100.3125266,trunk
13.7879042,100.3358562,trunk
13.7880159,100.3354086,trunk
13.7871666,100.3118692,trunk
13.7874529,100.3194279,trunk
13.787662,100.3255276,trunk
13.7879565,100.3332259,trunk
13.6073064,100.6869548,primary
13.6067839,100.6891976,primary
13.6063178,100.6911255,primary
13.6058613,100.6929865,primary
13.6054178,100.6947945,primary
13.6048807,100.6969845,primary
13.6567549,100.395058,primary
13.6554852,100.3934681,primary
13.6540906,100.391673,primary
13.6527756,100.3899873,primary
13.6515974,100.3884408,primary
13.6502512,100.3867552,primary
13.6568915,100.3952561,primary
13.6568394,100.3950067,primary
13.6495126,100.3856295,primary
13.6048344,100.6971643,primary
13.6042738,100.6994424,primary
13.6046956,100.697098,primary
13.6016421,100.7093527,primary
13.6021987,100.7071099,primary
13.6027016,100.7051377,primary
13.6040232,100.6998399,primary
13.6041307,100.6993948,primary
13.6041698,100.6998892,primary
13.6013429,100.710544,primary
13.600778,100.7128428,primary
13.6012448,100.710962,primary
13.6018856,100.7093215,primary
13.6015663,100.7105727,primary
13.5948098,100.6984953,primary
13.5967806,100.6988332,primary
13.5944943,100.698905,primary
13.5922451,100.6986751,primary
13.5901089,100.6984519,primary
13.5879787,100.6982428,primary
13.5861958,100.6979545,primary
13.6372678,100.4042286,trunk
13.6351407,100.4021128,trunk
13.6372027,100.4044791,trunk
13.6374051,100.4046813,trunk
13.6855849,100.5455604,primary
13.6857922,100.5474117,primary
13.6851467,100.5445063,primary
13.6842011,100.5427287,primary
13.7467614,100.504002,primary
13.746818,100.5037611,primary
13.8345314,100.4997181,primary
13.8332045,100.4966743,primary
13.8304946,100.4914223,primary
13.8288046,100.4881141,primary
13.8276011,100.4856911,primary
13.8267468,100.4840013,primary
13.9327324,100.4153967,trunk
13.9334459,100.4156189,trunk
13.932681,100.4157608,trunk
13.9308283,100.4151887,trunk
13.922506,100.4221258,primary
13.9224929,100.420582,primary
13.8347592,100.4994637,primary
13.8309357,100.4919576,primary
13.8345208,100.4991087,primary
13.8351732,100.5011995,primary
13.8113256,100.5117563,primary
13.9223662,100.4221604,primary
13.6652662,100.5224436,primary
13.8232138,100.4758394,primary
13.8226195,100.4731156,primary
13.8224259,100.4711062,primary
13.8226165,100.4664638,primary
13.8233901,100.4626769,primary
13.7897273,100.5481758,primary
13.7403997,100.4994802,primary
13.7960209,100.5505902,primary
13.7937436,100.5497682,primary
13.7919242,100.5491115,primary
13.7899673,100.5484052,primary
13.8778316,100.5147991,primary
13.8795983,100.5141454,primary
13.8814254,100.5134662,primary
13.8835084,100.5126896,primary
13.8852886,100.5120091,primary
13.8152792,100.5159611,primary
13.976896,100.4653451,primary
13.9787794,100.466023,primary
13.9810906,100.4673343,primary
13.9837301,100.4695554,primary
14.0297277,100.5213585,primary
14.0291008,100.5188157,primary
13.9836379,100.4696793,primary
13.9817018,100.4679627,primary
13.9801375,100.4668741,primary
13.9783554,100.4660057,primary
14.0210182,100.5023793,primary
14.0235466,100.5072891,primary
14.0250416,100.5102073,primary
14.0260559,100.5122111,primary
14.0271336,100.5143138,primary
14.0285571,100.5170899,primary
13.8177124,100.5167577,primary
13.8190382,100.5181427,primary
13.8203946,100.5196325,primary
13.8218623,100.5212641,primary
13.8297914,100.5300294,primary
14.0193661,100.4991786,primary
14.0287992,100.5179836,primary
13.9643477,100.4608666,primary
13.9621414,100.4598858,primary
13.9602553,100.4591318,primary
13.9597756,100.4588212,primary
13.9644765,100.4607589,primary
13.9468448,100.4597291,primary
13.94496,100.4597286,primary
13.954761,100.4584104,primary
13.9481524,100.4595167,primary
13.9468237,100.4596021,primary
13.9443605,100.4595,primary
13.9464921,100.4596244,primary
14.0117012,100.4870364,primary
14.010263,100.4857126,primary
14.008497,100.4843582,primary
14.0047892,100.4823631,primary
13.9929306,100.4758,primary
13.9968337,100.4778213,primary
14.0006974,100.4798339,primary
14.0042012,100.4816683,primary
13.9919293,100.4752613,primary
14.0128174,100.4880075,primary
14.0149266,100.4907491,primary
14.0161029,100.4927635,primary
14.0170145,100.494582,primary
13.9867128,100.472251,primary
13.9887315,100.4736467,primary
13.9905217,100.4745284,primary
14.0004438,100.4801244,primary
13.9975433,100.4786218,primary
13.9942728,100.4769035,primary
13.9915902,100.4754985,primary
13.7438859,100.5438398,primary
13.7442223,100.5418435,primary
14.0234601,100.5074083,primary
14.0221133,100.5048623,primary
14.0209134,100.5025151,primary
13.989451,100.4743696,primary
13.9878643,100.4733493,primary
13.9850142,100.4709158,primary
13.9663227,100.4615602,primary
13.968206,100.4623878,primary
13.9702509,100.4631401,primary
13.9751442,100.4647716,primary
13.9597273,100.4589614,primary
13.9570096,100.4584434,primary
13.9549464,100.4583923,primary
13.9768569,100.4654748,primary
13.9751028,100.464899,primary
13.9727448,100.4641191,primary
13.9708434,100.4634836,primary
13.9689538,100.4628461,primary
13.9670985,100.4620864,primary
13.9644469,100.4609204,primary
13.9547622,100.458279,primary
13.9570645,100.4583147,primary
13.9589812,100.4586238,primary
